invoice_id,subscription_id,customer_id,product_id,invoice_date,billing_start_date,billing_end_date,amount_usd,country,school_id,subscription_type,subscription_status,use_case,billing_frequency
inv_0000821,sub_000177,cust_00016,prod_006,2023-09-01,2023-09-01,2024-02-29,-471.41,france,sch_00016,pro,cancelled,customer_training,annual
inv_0000339,sub_000178,cust_00123,prod_005,2023-04-01,2023-04-01,2023-05-31,-186.98,france,sch_00123,pro,cancelled,corporate_training,quarterly
inv_0001148,sub_000179,cust_00145,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,spain,sch_00145,pro,cancelled,b2c_course_sellers,monthly
inv_0002015,sub_000180,cust_00146,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0,spain,sch_00146,learning_center,cancelled,b2b_course_sellers,monthly
inv_0001150,sub_000181,cust_00147,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,united states,sch_00147,pro,cancelled,b2c_course_sellers,monthly
inv_0000635,sub_000182,cust_00148,prod_009,2023-07-01,2023-07-01,2024-02-29,-1992.0,united kingdom,sch_00148,learning_center,cancelled,b2b_course_sellers,annual
inv_0000326,sub_000183,cust_00136,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,india,sch_00136,pro,cancelled,corporate_training,monthly
inv_0000327,sub_000184,cust_00130,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,australia,sch_00130,pro,cancelled,government_ngos,monthly
inv_0000447,sub_000185,cust_00082,prod_006,2023-05-01,2023-05-01,2024-03-31,-870.3,germany,sch_00082,pro,cancelled,customer_training,annual
inv_0000606,sub_000186,cust_00139,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0,united states,sch_00139,pro,cancelled,b2c_course_sellers,monthly
inv_0000783,sub_000187,cust_00107,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,brazil,sch_00107,pro,cancelled,b2c_course_sellers,monthly
inv_0002095,sub_000188,cust_00104,prod_006,2024-10-01,2024-10-01,2025-03-31,-472.7,spain,sch_00104,pro,cancelled,corporate_training,annual
inv_0000738,sub_000189,cust_00098,prod_009,2023-08-01,2023-08-01,2024-03-31,-1992.0,india,sch_00098,learning_center,cancelled,corporate_training,annual
inv_0000839,sub_000190,cust_00009,prod_007,2023-09-01,2023-09-01,2023-09-30,299.0,india,sch_00009,learning_center,cancelled,government_ngos,monthly
inv_0000337,sub_000191,cust_00004,prod_008,2023-04-01,2023-04-01,2023-06-30,852.0,brazil,sch_00004,learning_center,cancelled,b2c_course_sellers,quarterly
inv_0000546,sub_000192,cust_00124,prod_008,2023-06-01,2023-06-01,2023-06-30,-280.88,france,sch_00124,learning_center,cancelled,customer_training,quarterly
inv_0001653,sub_000193,cust_00123,prod_008,2024-06-01,2024-06-01,2024-06-30,-280.88,france,sch_00123,learning_center,cancelled,corporate_training,quarterly
inv_0000847,sub_000194,cust_00026,prod_001,2023-09-01,2023-09-01,2023-09-30,29.0,spain,sch_00026,starter,cancelled,customer_training,monthly
inv_0000784,sub_000195,cust_00109,prod_001,2023-08-01,2023-08-01,2023-08-31,29.0,brazil,sch_00109,starter,cancelled,corporate_training,monthly
inv_0001488,sub_000196,cust_00079,prod_006,2024-04-01,2024-04-01,2025-03-31,948.0,france,sch_00079,pro,active,b2c_course_sellers,annual
inv_0001216,sub_000197,cust_00072,prod_005,2024-01-01,2024-01-01,2024-03-31,282.0,germany,sch_00072,pro,cancelled,b2c_course_sellers,quarterly
inv_0000347,sub_000198,cust_00032,prod_006,2023-04-01,2023-04-01,2024-03-31,948.0,brazil,sch_00032,pro,cancelled,b2c_course_sellers,annual
inv_0000711,sub_000199,cust_00149,prod_001,2023-07-01,2023-07-01,2023-07-31,29.0,united kingdom,sch_00149,starter,cancelled,b2b_course_sellers,monthly
inv_0000727,sub_000200,cust_00150,prod_005,2023-08-01,2023-08-01,2023-09-30,-186.98,spain,sch_00150,pro,cancelled,b2b_course_sellers,quarterly
inv_0000433,sub_000201,cust_00151,prod_002,2023-04-01,2023-04-01,2023-06-30,81.0,spain,sch_00151,starter,cancelled,b2c_course_sellers,quarterly
inv_0001659,sub_000202,cust_00152,prod_009,2024-06-01,2024-06-01,2025-03-31,-2488.64,india,sch_00152,learning_center,cancelled,b2c_course_sellers,annual
inv_0000825,sub_000203,cust_00023,prod_005,2023-09-01,2023-09-01,2023-10-31,-186.98,spain,sch_00023,pro,cancelled,customer_training,quarterly
inv_0000630,sub_000204,cust_00047,prod_005,2023-07-01,2023-07-01,2023-07-31,-95.02,brazil,sch_00047,pro,cancelled,b2b_course_sellers,quarterly
inv_0000677,sub_000205,cust_00085,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,netherlands,sch_00085,pro,cancelled,government_ngos,monthly
inv_0000729,sub_000206,cust_00040,prod_006,2023-08-01,2023-08-01,2024-04-30,-709.7,india,sch_00040,pro,cancelled,corporate_training,annual
inv_0001360,sub_000207,cust_00019,prod_005,2024-03-01,2024-03-01,2024-04-30,-191.13,brazil,sch_00019,pro,cancelled,government_ngos,quarterly
inv_0001058,sub_000208,cust_00136,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,india,sch_00136,learning_center,cancelled,corporate_training,monthly
inv_0000853,sub_000209,cust_00038,prod_007,2023-09-01,2023-09-01,2023-09-30,299.0,united kingdom,sch_00038,learning_center,cancelled,customer_training,monthly
inv_0000791,sub_000210,cust_00130,prod_007,2023-08-01,2023-08-01,2023-08-31,299.0,australia,sch_00130,learning_center,cancelled,government_ngos,monthly
inv_0001582,sub_000211,cust_00082,prod_009,2024-05-01,2024-05-01,2025-04-30,2988.0,germany,sch_00082,learning_center,active,customer_training,annual
inv_0000577,sub_000212,cust_00059,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0,canada,sch_00059,learning_center,cancelled,customer_training,monthly
inv_0001587,sub_000213,cust_00094,prod_009,2024-05-01,2024-05-01,2025-04-30,2988.0,germany,sch_00094,learning_center,active,b2b_course_sellers,annual
inv_0000843,sub_000214,cust_00014,prod_001,2023-09-01,2023-09-01,2023-09-30,29.0,spain,sch_00014,starter,cancelled,customer_training,monthly
inv_0001037,sub_000215,cust_00067,prod_002,2023-11-01,2023-11-01,2024-01-31,81.0,france,sch_00067,starter,cancelled,customer_training,quarterly
inv_0002372,sub_000216,cust_00086,prod_004,2024-12-01,2024-12-01,2024-12-31,99.0,france,sch_00086,pro,active,corporate_training,monthly
inv_0002373,sub_000217,cust_00091,prod_004,2024-12-01,2024-12-01,2024-12-31,99.0,brazil,sch_00091,pro,active,customer_training,monthly
inv_0000623,sub_000218,cust_00103,prod_006,2023-07-01,2023-07-01,2024-04-30,-790.0,india,sch_00103,pro,cancelled,government_ngos,annual
inv_0000523,sub_000219,cust_00153,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,united kingdom,sch_00153,pro,cancelled,b2b_course_sellers,monthly
inv_0002260,sub_000220,cust_00154,prod_008,2024-11-01,2024-11-01,2025-01-31,852.0,india,sch_00154,learning_center,active,b2b_course_sellers,quarterly
inv_0000527,sub_000221,cust_00155,prod_003,2023-06-01,2023-06-01,2024-04-30,-263.61,india,sch_00155,starter,cancelled,b2b_course_sellers,annual
inv_0001367,sub_000222,cust_00156,prod_008,2024-03-01,2024-03-01,2024-04-30,-577.47,canada,sch_00156,learning_center,cancelled,b2b_course_sellers,quarterly
inv_0002342,sub_000223,cust_00155,prod_006,2024-12-01,2024-12-01,2025-05-31,-472.7,india,sch_00155,pro,cancelled,b2b_course_sellers,annual
inv_0002112,sub_000224,cust_00030,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,australia,sch_00030,pro,cancelled,b2c_course_sellers,monthly
inv_0000827,sub_000225,cust_00138,prod_006,2023-09-01,2023-09-01,2024-05-31,-709.7,australia,sch_00138,pro,cancelled,government_ngos,annual
inv_0000862,sub_000226,cust_00070,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,netherlands,sch_00070,pro,cancelled,b2b_course_sellers,monthly
inv_0002364,sub_000227,cust_00042,prod_007,2024-12-01,2024-12-01,2024-12-31,299.0,netherlands,sch_00042,learning_center,active,corporate_training,monthly
inv_0000535,sub_000228,cust_00046,prod_009,2023-06-01,2023-06-01,2024-05-31,2988.0,united kingdom,sch_00046,learning_center,cancelled,government_ngos,annual
inv_0001182,sub_000229,cust_00060,prod_009,2024-01-01,2024-01-01,2024-05-31,-1240.92,united states,sch_00060,learning_center,cancelled,government_ngos,annual
inv_0000857,sub_000230,cust_00052,prod_007,2023-09-01,2023-09-01,2023-09-30,299.0,united states,sch_00052,learning_center,cancelled,government_ngos,monthly
inv_0001204,sub_000231,cust_00045,prod_007,2024-01-01,2024-01-01,2024-01-31,299.0,netherlands,sch_00045,learning_center,cancelled,customer_training,monthly
inv_0001314,sub_000232,cust_00117,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0,netherlands,sch_00117,starter,cancelled,corporate_training,monthly
inv_0001448,sub_000233,cust_00013,prod_002,2024-04-01,2024-04-01,2024-05-31,-53.71,united kingdom,sch_00013,starter,cancelled,b2c_course_sellers,quarterly
inv_0000869,sub_000234,cust_00093,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,france,sch_00093,pro,cancelled,corporate_training,monthly
inv_0000910,sub_000235,cust_00102,prod_005,2023-10-01,2023-10-01,2023-11-30,-189.03,brazil,sch_00102,pro,cancelled,customer_training,quarterly
inv_0001266,sub_000236,cust_00124,prod_005,2024-02-01,2024-02-01,2024-02-29,-89.87,france,sch_00124,pro,cancelled,customer_training,quarterly
inv_0000995,sub_000237,cust_00044,prod_006,2023-11-01,2023-11-01,2024-05-31,-551.7,united kingdom,sch_00044,pro,cancelled,b2c_course_sellers,annual
inv_0001746,sub_000238,cust_00157,prod_003,2024-07-01,2024-07-01,2025-05-31,-264.33,brazil,sch_00157,starter,cancelled,corporate_training,annual
inv_0001242,sub_000239,cust_00158,prod_001,2024-01-01,2024-01-01,2024-01-31,29.0,united kingdom,sch_00158,starter,cancelled,government_ngos,monthly
inv_0000979,sub_000240,cust_00159,prod_007,2023-10-01,2023-10-01,2023-10-31,299.0,brazil,sch_00159,learning_center,cancelled,corporate_training,monthly
inv_0000616,sub_000241,cust_00160,prod_001,2023-06-01,2023-06-01,2023-06-30,29.0,india,sch_00160,starter,cancelled,corporate_training,monthly
inv_0001002,sub_000242,cust_00151,prod_005,2023-11-01,2023-11-01,2023-12-31,-186.98,spain,sch_00151,pro,cancelled,b2c_course_sellers,quarterly
inv_0001283,sub_000243,cust_00010,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0,france,sch_00010,pro,cancelled,b2b_course_sellers,monthly
inv_0000619,sub_000244,cust_00160,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,india,sch_00160,pro,cancelled,corporate_training,monthly
inv_0000762,sub_000245,cust_00039,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,spain,sch_00039,pro,cancelled,government_ngos,monthly
inv_0000734,sub_000246,cust_00119,prod_009,2023-08-01,2023-08-01,2024-06-30,-2734.92,netherlands,sch_00119,learning_center,cancelled,corporate_training,annual
inv_0000918,sub_000247,cust_00103,prod_009,2023-10-01,2023-10-01,2024-06-30,-2236.92,india,sch_00103,learning_center,cancelled,government_ngos,annual
inv_0000625,sub_000248,cust_00139,prod_007,2023-07-01,2023-07-01,2023-07-31,299.0,united states,sch_00139,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000627,sub_000249,cust_00033,prod_009,2023-07-01,2023-07-01,2024-06-30,2988.0,germany,sch_00033,learning_center,cancelled,government_ngos,annual
inv_0000629,sub_000250,cust_00100,prod_009,2023-07-01,2023-07-01,2024-06-30,2988.0,brazil,sch_00100,learning_center,cancelled,b2b_course_sellers,annual
inv_0002119,sub_000251,cust_00047,prod_002,2024-10-01,2024-10-01,2024-12-31,81.0,brazil,sch_00047,starter,active,b2b_course_sellers,quarterly
inv_0001264,sub_000252,cust_00022,prod_003,2024-02-01,2024-02-01,2024-06-30,-118.82,netherlands,sch_00022,starter,cancelled,b2b_course_sellers,annual
inv_0000848,sub_000253,cust_00028,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,france,sch_00028,pro,cancelled,customer_training,monthly
inv_0000907,sub_000254,cust_00148,prod_006,2023-10-01,2023-10-01,2024-06-30,-709.7,united kingdom,sch_00148,pro,cancelled,b2b_course_sellers,annual
inv_0002106,sub_000255,cust_00004,prod_005,2024-10-01,2024-10-01,2024-12-31,282.0,brazil,sch_00004,pro,active,b2c_course_sellers,quarterly
inv_0000724,sub_000256,cust_00111,prod_006,2023-08-01,2023-08-01,2024-06-30,-867.7,netherlands,sch_00111,pro,cancelled,b2b_course_sellers,annual
inv_0000812,sub_000257,cust_00161,prod_003,2023-09-01,2023-09-01,2024-06-30,-239.21,united kingdom,sch_00161,starter,cancelled,b2b_course_sellers,annual
inv_0000805,sub_000258,cust_00162,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,canada,sch_00162,pro,cancelled,customer_training,monthly
inv_0001071,sub_000259,cust_00163,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,spain,sch_00163,pro,cancelled,corporate_training,monthly
inv_0000807,sub_000260,cust_00164,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,india,sch_00164,pro,cancelled,b2c_course_sellers,monthly
inv_0002366,sub_000261,cust_00055,prod_004,2024-12-01,2024-12-01,2024-12-31,99.0,india,sch_00055,pro,active,b2c_course_sellers,monthly
inv_0001505,sub_000262,cust_00149,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,united kingdom,sch_00149,pro,cancelled,b2b_course_sellers,monthly
inv_0001878,sub_000263,cust_00006,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0,australia,sch_00006,pro,cancelled,b2b_course_sellers,monthly
inv_0000819,sub_000264,cust_00065,prod_005,2023-09-01,2023-09-01,2023-10-31,-186.98,germany,sch_00065,pro,cancelled,b2b_course_sellers,quarterly
inv_0001556,sub_000265,cust_00111,prod_009,2024-05-01,2024-05-01,2024-07-31,-751.08,netherlands,sch_00111,learning_center,cancelled,b2b_course_sellers,annual
inv_0001136,sub_000266,cust_00099,prod_007,2023-12-01,2023-12-01,2023-12-31,299.0,united states,sch_00099,learning_center,cancelled,corporate_training,monthly
inv_0000728,sub_000267,cust_00150,prod_008,2023-08-01,2023-08-01,2023-10-31,852.0,spain,sch_00150,learning_center,cancelled,b2b_course_sellers,quarterly
inv_0001657,sub_000268,cust_00040,prod_009,2024-06-01,2024-06-01,2024-07-31,-498.0,india,sch_00040,learning_center,cancelled,corporate_training,annual
inv_0001802,sub_000269,cust_00132,prod_007,2024-07-01,2024-07-01,2024-07-31,299.0,spain,sch_00132,learning_center,cancelled,b2c_course_sellers,monthly
inv_0001664,sub_000270,cust_00017,prod_001,2024-06-01,2024-06-01,2024-06-30,29.0,india,sch_00017,starter,cancelled,customer_training,monthly
inv_0000865,sub_000271,cust_00085,prod_001,2023-09-01,2023-09-01,2023-09-30,29.0,netherlands,sch_00085,starter,cancelled,government_ngos,monthly
inv_0000735,sub_000272,cust_00119,prod_006,2023-08-01,2023-08-01,2024-07-31,948.0,netherlands,sch_00119,pro,cancelled,corporate_training,annual
inv_0000903,sub_000273,cust_00129,prod_005,2023-10-01,2023-10-01,2023-10-31,-95.02,united kingdom,sch_00129,pro,cancelled,b2b_course_sellers,quarterly
inv_0001640,sub_000274,cust_00098,prod_006,2024-06-01,2024-06-01,2024-07-31,-158.0,india,sch_00098,pro,cancelled,corporate_training,annual
inv_0000740,sub_000275,cust_00139,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,united states,sch_00139,pro,cancelled,b2c_course_sellers,monthly
inv_0001351,sub_000276,cust_00165,prod_003,2024-03-01,2024-03-01,2024-07-31,-120.39,netherlands,sch_00165,starter,cancelled,customer_training,annual
inv_0000916,sub_000277,cust_00166,prod_009,2023-10-01,2023-10-01,2024-07-31,-2490.0,france,sch_00166,learning_center,cancelled,corporate_training,annual
inv_0002204,sub_000278,cust_00167,prod_003,2024-11-01,2024-11-01,2025-07-31,-215.41,united states,sch_00167,starter,cancelled,corporate_training,annual
inv_0001358,sub_000279,cust_00168,prod_006,2024-03-01,2024-03-01,2024-07-31,-396.3,netherlands,sch_00168,pro,cancelled,b2c_course_sellers,annual
inv_0002091,sub_000280,cust_00161,prod_006,2024-10-01,2024-10-01,2025-08-31,-870.08,united kingdom,sch_00161,pro,cancelled,b2b_course_sellers,annual
inv_0001133,sub_000281,cust_00092,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,india,sch_00092,pro,cancelled,customer_training,monthly
inv_0001049,sub_000282,cust_00109,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,brazil,sch_00109,pro,cancelled,corporate_training,monthly
inv_0000816,sub_000283,cust_00018,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,spain,sch_00018,pro,cancelled,customer_training,monthly
inv_0001011,sub_000284,cust_00071,prod_009,2023-11-01,2023-11-01,2024-08-31,-2490.0,germany,sch_00071,learning_center,cancelled,b2b_course_sellers,annual
inv_0002368,sub_000285,cust_00065,prod_008,2024-12-01,2024-12-01,2025-02-28,852.0,germany,sch_00065,learning_center,active,b2b_course_sellers,quarterly
inv_0001008,sub_000286,cust_00016,prod_009,2023-11-01,2023-11-01,2024-08-31,-2490.0,france,sch_00016,learning_center,cancelled,customer_training,annual
inv_0001060,sub_000287,cust_00139,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,united states,sch_00139,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000920,sub_000288,cust_00001,prod_007,2023-10-01,2023-10-01,2023-10-31,299.0,canada,sch_00001,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000992,sub_000289,cust_00023,prod_002,2023-11-01,2023-11-01,2023-11-30,-26.7,spain,sch_00023,starter,cancelled,customer_training,quarterly
inv_0001634,sub_000290,cust_00138,prod_003,2024-06-01,2024-06-01,2024-08-31,-72.39,australia,sch_00138,starter,cancelled,government_ngos,annual
inv_0001384,sub_000291,cust_00034,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0,france,sch_00034,pro,cancelled,b2c_course_sellers,monthly
inv_0000944,sub_000292,cust_00069,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,australia,sch_00069,pro,cancelled,customer_training,monthly
inv_0001647,sub_000293,cust_00096,prod_006,2024-06-01,2024-06-01,2024-08-31,-238.3,canada,sch_00096,pro,cancelled,b2c_course_sellers,annual
inv_0001233,sub_000294,cust_00130,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0,australia,sch_00130,pro,cancelled,government_ngos,monthly
inv_0001328,sub_000295,cust_00169,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0,united kingdom,sch_00169,pro,cancelled,government_ngos,monthly
inv_0001154,sub_000296,cust_00170,prod_001,2023-12-01,2023-12-01,2023-12-31,29.0,spain,sch_00170,starter,cancelled,b2b_course_sellers,monthly
inv_0001420,sub_000297,cust_00171,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0,canada,sch_00171,pro,cancelled,b2b_course_sellers,monthly
inv_0000984,sub_000298,cust_00172,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,united kingdom,sch_00172,pro,cancelled,b2c_course_sellers,monthly
inv_0001971,sub_000299,cust_00077,prod_006,2024-09-01,2024-09-01,2024-09-30,-77.7,united kingdom,sch_00077,pro,cancelled,b2b_course_sellers,annual
inv_0001023,sub_000300,cust_00026,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,spain,sch_00026,pro,cancelled,customer_training,monthly
inv_0002008,sub_000301,cust_00097,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0,spain,sch_00097,pro,cancelled,b2b_course_sellers,monthly
inv_0001041,sub_000302,cust_00085,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,netherlands,sch_00085,pro,cancelled,government_ngos,monthly
inv_0001365,sub_000303,cust_00129,prod_008,2024-03-01,2024-03-01,2024-03-31,-290.24,united kingdom,sch_00129,learning_center,cancelled,b2b_course_sellers,quarterly
inv_0001223,sub_000304,cust_00093,prod_007,2024-01-01,2024-01-01,2024-01-31,299.0,france,sch_00093,learning_center,cancelled,corporate_training,monthly
inv_0001476,sub_000305,cust_00036,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,united kingdom,sch_00036,learning_center,cancelled,b2b_course_sellers,monthly
inv_0000908,sub_000306,cust_00148,prod_009,2023-10-01,2023-10-01,2024-09-30,2988.0,united kingdom,sch_00148,learning_center,cancelled,b2b_course_sellers,annual
inv_0001038,sub_000307,cust_00070,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,netherlands,sch_00070,learning_center,cancelled,b2b_course_sellers,monthly
